text,label
"Antisipasi Corona, Walkot Palembang Tiadakan CFD dan Tutup Tempat Wisata",0
Mobil dan Sepeda Listrik Ini Rakitan Jember Lho,0
Tangis Anak dan Suasana Pemakaman Rama Aiphama,0
Tesla Babat Hutan untuk Pabrik Baru di Jerman,0
"Tak Bisa Temani Roger Danuarta Umrah Pertama, Cut Meyriska Sedih Banget",0
Polisi Tembak 3 Pencuri Motor di Pekanbaru Riau,0
"Sempat Sambut Turis China, Gubernur Sumbar: Sekarang Disetop",0
"Tontowi Ahmad Gantung Raket, Yuk Lihat Lagi Aksinya buat Merah Putih",0
Facebook Paksa Pengguna Keluar dari Aplikasi untuk Tambahkan Fitur Pelacak,1
"Masker di Solo-Sukoharjo Langka, Harga Naik 5 Kali Lipat",0
Presiden Prabowo Memperbolehkan Provinsi Aceh Kibarkan Bendera Bulan Bintang,1
"Kecurangan Hasil Suara Pilpres Kelurahan Lesane, Maluku Tengah oleh KPU",1
Akun WhatsApp Mengatasnamakan Wakil Bupati Tegal,1
"Chord dan Lirik Kekasih Bayangan, Lagu Cakra Khan",0
Melakukan Tes PCR Berulang Kali dapat Membuat Dahi Menjadi Magnet,1
Cerita Ello Maknai Hidup Setelah Rehabilitasi hingga Kehilangan Ibu,0
Video KPK Geledah Rumah Susilo Bambang Yudhoyono,1
Ini 6 Negara Baru yang Masuk Travel Ban Trump,0
Program Dana Hibah Al-Bayti Mencatut Logo MUI,1
Ngeri! Dewi Irawan Posting Kondisi Rumah Sakit di Italia,0
Mensos Tunjuk Pos Indonesia Salurkan Bantuan Sosial COVID-19,0
Mardani Ali Sera Berfoto Mesra Dengan Pria,1
"Microsoft Mau Investasi Rp 13,7 Triliun di RI",0
Sistem Penilaian UTBK Tahun 2020,1
"Libur Lebaran 2020, Catat Tanggalnya!",0
Gubsu Edy Tetapkan Sumut Tanggap Darurat Bencana Corona hingga 29 Mei,0
Tape Singkong Obat Ambeien atau Wasir,1
Mantan Ketua AJI Indonesia Ajak Boikot Bocor Alus Tempo,1
2 Eksekutor Pembunuhan Pupung-Dana Dituntut Hukuman Mati,0
Penyanyi Marianne Faithfull Didiagnosis Positif Corona,0
"Penuhi Undangan Televisi, Baby Margaretha Ngaku Nekat Meski Ada PSBB",0
KPU Terciduk Tengah Menjalankan Misi Kotornya di Kota Yogyakarta,1
Presiden Jokowi Desak WTO Dibubarkan,1
"KA Beroperasi Besok, Penumpang Usia 50 Tahun Dapat Kursi Khusus",0
Surat Izin Usaha Perdagangan Mencatut Nama Wali Kota Semarang Hendrar Prihadi,1
Koran Menggunakan Logo KPK dan Melakukan Pemerasan,1
Kabar Gembira Pemeriksaan Corona 6 Hari Beruntun di Atas Target,0
"Akun Youtube Dr Seto Mulyadi S,Psi Milik Kak Seto",1
Foto Anies Baswedan Masuk Peti Mati,1
"Kena PHK di Tengah Corona, Bisakah Tuntut Perusahaan?",0
Sulawesi Lenyap Tak Tertolong Akibat Banjir Bandang,1
Wow! Total Tabungan Nasabah Kaya di Bank Tembus Rp 3.375 T,0
"Bursa Asia Babak Belur, IHSG Anjlok 3% ke 4.480",0
Link Bantuan Kompensasi Biaya di Rumah Saja Rp 600 Ribu,1
"Akun WhatsApp Mengatasnamakan Camat Simpenan, Kabupaten Sukabumi",1
Video Donald Trump Diruqyah karena Stres Menghadapi Pandemi Covid-19,1
Komisi II Dorong Pemda Tangani Virus Corona: Satu Pintu Kelamaan,0
Bahaya Menggunakan Kipas Angin Saat Tidur,1
WNI Pasien 07 yang Positif Corona Pulang dari AS dan Transit di Jepang,0
Perampok Bersenpi di Pasar Kemiri Kembangan Gasak Setengah Kilo Emas,0
Jangan Cuci dan Simpan Telur di Dalam Kulkas Berbahaya,1
Tersangka Kasus Jiwasraya Benny Tjokro Gugat BPK dan Jampidsus,0
Penularan HIV AIDS Melalui Air Kolam Renang,1
XL Lihat Ada Perubahan Trafik Data Lebaran 2020 Gegara Corona,0
Akun WhatsApp Mengatasnamakan Bupati Kuningan untuk Meminta Sumbangan,1
Warga Jambi Temukan Kerangka Manusia di Kebun Sawit,0
Video Sri Mulyani Disuntik Vaksin Kosong,1
Oleskan Pasta Gigi untuk Membantu Ereksi Lebih Lama,1
Pemadaman Listrik Seluruh Indonesia dalam Rangka Memperingati Earth Hour,1
Kondisi Kesehatan Menhan Prabowo Subianto Mengalami Sakit-sakitan,1
"Dapat THR Tapi Nggak Bisa Mudik, Enaknya Dipakai Buat Apa Ya?",0
"Ada 13 Kasus Baru, Pasien Positif Corona di Indonesia Naik Jadi 19 Orang",0
Kelelawar Seukuran Manusia,1
"Selain Bisa Cegah Kanker, 4 Asupan Ini Cocok Jadi Menu Buka Puasa",0
Netizen Sindir Ibu-ibu Tajir yang Tawar Harga Bayam di Pasar,0
"Bima Arya, Gelar Razia GDS, Siswa Yang Terjaring Diberi Sanksi Menyemprot Lingkungan Dengan Radius 1000 Meter",1
"Keren! Hanya Makan Buah, Pria Ini Garap Lahan Tandus Jadi Kebun Buah",0
Surat Undangan Pelatihan dan Sertifikasi ASN di Bogor,1
Hii.. Ular Ngumpet di Suspensi Mobil,0
Pemerintah: New Normal Bukan Ibarat Bendera Start Lomba Lari,0
2 Remaja Pemalak Sopir Truk di Jakut Dibekuk Polisi,0
"Kabar Duka, Ibunda Vino G Bastian Meninggal Dunia",0
Sembuhkan Covid-19 dengan Obat Kumur,1
"Bunga Citra Lestari, Sosok Istri Tabah yang Jago Masak dan Bikin Kue",0
"Nekat Kemping di Pulau Disney yang Ditutup, Pria Ini Ditangkap",0
Heboh Pria di Bogor Meninggal Saat Salat Jumat di Masa Pandemi Corona,0
Penyiksaan Oleh Komunis Terhadap Muslim Uighur,1
"Makan Sambal Terasi, Bocah Bule Ini Ketagihan Pedasnya",0
Pasien Eka Hospital Bogor yang Negatif Corona Masih Dirawat,0
Akun Facebook Mengatasnamakan GadgetIn Promosikan Jam Tangan Pintar,1
Ini Rahasia Lezatnya Tahu Teck Pak H. Ali yang Bertahan 60 Tahun,0
"Wilson Pamit, Matt dan BKSDA Masih Berupaya Selamatkan Buaya Berkalung Ban",0
Bocoran Data Penempatan Guru yang Lulus Passing Grade dalam Seleksi PPPK 2021,1
Foto Panwaslu Malaysia Yaza Azzahra Berpose Dua Jari Bersama Relawan 02,1
Cinta Laura Dukung Prabowo #2019GantiPresiden,1
Coca Cola Untuk Pemadam Api Saat Terjadi Kebakaran,1
64 Menteri Jokowi Terlibat Kasus Pencucian Uang,1
"Cek Abrasi di Takalar, Gubernur Sulsel Akan Panggil Penambang Pasir",0
Rincian Kenaikan Harga Rokok Djarum di Tahun 2020,1
Tentang Doa Khatam Al Qur'an,0
Wolverine is Back! Marvel Rilis Trailernya,0
Suara Aneh Saat Evakuasi Pesawat Sriwijaya Air SJ 182,1
Foto Kebiadaban Tentara Israel Lindas Anak Kecil Palestina Pakai Tank,1
Ini Bukti Kehebatan Foto Malam Trio iPhone 11,0
Kepala Korlantas Umumkan Pajak Kendaraan Digratiskan,1
Ahok Dilantik sebagai Ketua Pansus TPPU,1
Bahaya Tanaman Penyebab Leukimia,1
Subjudul Cover Majalah Tempo: “Ahok Dijadikan Bos Pertamina Untuk Menguasai Blok Masela”,1
"Ponsel Orang Terkaya Bobol, Facebook Salahkan Apple",0
Dian Anic Calon Wakil Bupati Indramayu,1
Sisca Mellyana Polisikan Selebgram Berinisial GF karena Merasa Diancam,0
"Video ""AUSTRALIA BENGONG INDONESIA KEPUNG KAPAL PERANG NYA...""",1
Gunung Gede dan Gunung Pangrango Meletus dan Menyemburkan Api,1
Tiga Penambang Emas Ilegal di Jambi Tewas Tertimbun Longsor,0
Ketua DPRD Makassar Minta Perusahaan Daerah Ambil Alih Parkir Liar,0
"Kisah Petani Kayu Putih, Dulu Serba Kekurangan Kini Punya Rumah",0
Pelanggan IndiHome Donasi APD Senilai Rp 75 Juta ke RSUD Kota Bekasi,0
Temuan Emas di Goa Tao 8 Putri  Deli Serdang,1
"Drive-ThruÂ Ala Korsel, Tes Corona Massal di Jabar Cukup dari Mobil",0
Undian Gebyar Bank Nasional Indonesia Tahun 2024,1
Video Tornado Menghantam Cilegon pada 28 Desember 2022,1
Takmir Masjid Kauman Larang Prabowo Jum'atan,1
Kimia Farma Naikkan Harga Obat hingga Rp20 Miliar,1
"Tempat Hiburan Malam di Serpong Digerebek Polisi, 4 Pengunjung Positif Narkoba",0
Polisi Tangkap Pria Diduga Preman yang Tagih Uang ke Toko di Medan,0
Menristek soal Vaksin Virus Corona: Minimal Butuh Waktu 1 Tahun,0
"Perbandingan Harga Yamaha Nmax dan Honda PCX Juni 2020, Siapa Lebih Mahal?",0
Biaya Akomodasi yang Harus Dibayar Peserta Wawancara PT Pertamina (Persero),1
Jokowi Kantongi Nama Kepala Daerah yang Tak Peduli Penanganan Corona,0
Foto Kaesang Anak Presiden Jokowi Disebut Seperti Mau Mengemis Suara Muslim,1
"Panglima TNI Rombak Anggaran, Hampir Rp 200 M untuk Tangani Corona",0
Broadcast Mursal (Reporter) Meninggal Terbunuh Setelah Memaparkan Limbah Minyak Goreng,1
Karya Memukau Jawara Kontes Foto Ponsel,0
Aduan Masyarakat Terbanyak di 2019: Soal Pinjol hingga Asuransi,0
Video Dua Pemuda Ditangkap karena Mau Bunuh Kiai di Sukabumi,1
"6 Ide 'Me Time' Seru di Rumah, Penangkal Stres dan Penat",0
Upah Buruh Dihitung Per-jam,1
"Lihat Raffi Kecup Pipi Nagita, Sule: Boleh Nggak Gue Sebelahnya?",0
Kisah Pilu Pekerja Tak Digaji dan Tidak Dapat THR,0
Foto Anies Selfie di Tengah Warga Jakarta Yang Kebanjiran,1
Binatang Langka Jika Kita Digigit 4 Jam Kemudian Bisa Meninggal,1
"Penyebab Utama Kanker, Pemerintah Thailand Musnahkan Ratusan Ribu Babi",1
Presiden Jokowi Hadir pada Kampanye Akbar Prabowo-Gibran di GBK,1
Undian Berhadiah Dalam Rangka HUT Ke-78 BNI,1
"Perusahaan Sehat tapi Telat Bayar THR, Siap-siap Didenda!",0
Netizen Komentari Dirut KAI yang Viral saat Sambangi Tempat Banjir,0
Park Seo Joon dan Jun Ji Hyun Akan Main di Drama 'Mount Jiri',0
Ledakan Kasus Corona di Kudus Mencapai 2.210 Kasus,1
Penyeludupan dan Penyimpanan Surat Suara Beserta Logistik KPU di Kecamatan Bengkong,1
"Nasib 1,8 Juta Orang Terlanjur Mudik: Bakal Susah Masuk Jabodetabek",0
Penampakan Kuntilanak di Lumajang,1
Undangan Rakernas Kadis Kesehatan Kota Bandung 27-28 Februari 2021,1
"Mengenal Pescatarian, Tren Diet Kekinian yang Dijalani Kim Kardashian",0
Presiden Jokowi Jebloskan Amien Rais ke Penjara,1
Undian Berhadiah Bank Victoria pada 2024,1
Kronologi Meninggalnya Johny Indo,0
"Fatimah Aynur, Muslimah Cantik Uighur yang Syahid Tewas Disiksa, Diperkosa dan Dibunuh Komunis China",1
Pembagian Hadiah Uang Rp35 Juta Mengatasnamakan TikTok Tanpa Harus Mengunduh Aplikasi,1
"Ancaman Virus Corona Bisa 10 Bulan, Ini Antisipasi di Sektor Pariwisata",0
Biaya Perawatan Pasien Covid-19 Tidak Ditanggung oleh Kemenkes Mulai 1 Oktober 2021,1
Video Bantuan Rp10 Juta dari Presiden Jokowi dengan Syarat Bagikan Video Sebanyak-banyaknya,1
Akun WhatsApp Mengatasnamakan Pj Bupati Kabupaten Mimika,1
"Stelvio Pas, Jalan Zig-zag di Pegunungan Alpen",0
Presiden Prabowo Subianto Akan Menghentikan Dana Desa,1
Kawah Putih Ciwidey yang Bikin Rindu,0
Indosat Bicara Soal PHK 677 Karyawan ke DPR,0
3 Manfaat Minum Kopi Hitam di Pagi Hari,0
"Update Corona RI: 579 Kasus Positif, 30 Sembuh, 49 Meninggal",0
Polda Sumut Bekali Anggota Hand Sanitizer Standar WHO untuk Cegah Corona,0
"Malaysia Lockdown, Indonesia Kirim 3.143 Paket Logistik untuk WNI",0
Khofifah Bagikan Bantuan Jumat Berkah Rp10 Juta di TikTok,1
Hasil Survei Pilkada Kabupaten Bone Bolango dari Indikator Politik Indonesia,1
Mantan Tukang Pos Miliki 1300 Anak Haram,1
Rangga Moela Rindu Bulan Puasa Normal Tanpa Corona,0
Kegiatan Syukuran atas Presiden dan Wakil Presiden indonesia Terpilih,1
Pernyataan Lengkap Jokowi soal Kurangnya Uji Spesimen-Waspadai TKI Pulang,0
Pendaftaran CPNS dan PPPK Resmi Dibuka pada 23 Juli 2019,1
Tautan Pendaftaran Bantuan Bor Sumur dari Kementerian ESDM,1
Email Terkait SKPJ Mengatasnamakan Bea Cukai Tanjung Priok,1
"Bangga Buatan Indonesia, BNI Bantu UMKM Hadapi The New Normal",0
"Kabupaten Serdang Bedagai, Kabupaten Seribu Pantai",0
Foto Imbas Bentrokan Polisi dengan Laskar FPI,1
Lion Air Galau Terbang Disorot Media Asing,0
Andi Mote Meninggal karena Ditembak,1
Video Demonstrasi 25 Agustus 2025 di Bundaran HI Jakarta,1
"Pameran Otomotif RI Ditunda, padahal Jadi Momen Penjualan Mobil",0
"Bertemu Presiden Armenia, Jokowi Minta Akses Bebas Visa untuk WNI",0
Jalur Bangko-Kerinci di Bedeng 12 Diblokir,1
Keajaiban! Udang Bisa Menulis Angka,1
Swiss Resmi Melarang Vaksin Covid-19,1
"Ada Diskon Tiket Pesawat, Ini Harga Terbarunya",0
Norwegia Umumkan Covid-19 Tidak Lebih Bahaya dari Flu Biasa,1
"Ibunda Sempat Khawatir saat Tahu Lyra Virna Hamil Lagi, Kenapa?",0
"Waduh, Mobil Nempel Tembok Ini Ternyata Jadi Musala",0
Ini Es Puter Legendaris di Semarang,0
"ASEAN Para Games Ditunda, Jendi Pangabean Fokus Jaga Kesehatan",0
Pesan WhatsApp Mengatasnamakan Camat Cikembar,1
KPK Panggil Anggota DPRD Muara Enim Jadi Saksi Kasus Suap Proyek Dinas PUPR,0
"Ada 5 Mahasiswa dan 1 Siswa SD Asal Riau di Wuhan China, Kondisinya Sehat",0
Pendistribusian Program Pangan Bersubsidi pada 9 Agustus 2021,1
DMI dan Pemprov DKI Kembali Akan Umrohkan Imam dan Marbot Masjid,0
"Viral Dugaan Percobaan Pemerkosaan Mahasiswi, UI Bentuk Tim Investigasi",0
"Bukan Cuma Sekarang, Ini Jejak Drama Hubungan Krisdayanti dan Aurel-Azriel",0
Amien Rais Sebut Jokowi Sosok Terbaik Selamanya untuk Indonesia,1
"7 Spa Unik di Asia, Pakai Ular Sampai Kotoran Burung",0
Akun Facebook Mengatasnamakan Bupati Melawi Dadi Sunarya Usfa Yursa,1
Cinta ke Almarhum Ibu Jadi Motivasi Roro Fitria untuk Hijrah,0
Telapak Tangan Pendemo Melepuh Akibat Gas Air Mata,1
Soimah Give Away,1
"Disebut Jadi Sebab Tol Japek Banjir, Ini Progres Kereta Cepat JKT-BDG",0
Informasi Pelayanan Pengajuan Pinjol Seluruh Indonesia Mengatasnamakan Bank Indonesia,1
"PNS Setjen DPR Positif Corona Meninggal, 3 Pegawai-1 OB Diisolasi di Rumah",0
"Bahaya Nih Buat Industri, Impor Bahan Baku dari China Turun",0
"Tak Hanya Virus Corona, Ini Bahayanya Jika Malas Cuci Tangan",0
Jantung Jadi Penyakit Pembunuh Pertama di Kota Malang,0
10 Brimob Tewas Dalam Pengamanan Demo,1
Video Jokowi Ditangkap Langsung Kenakan Rompi Oranye,1
"Video: Mbappe Nyaris 'Hengkang' ke Madrid, Tapi Keburu Ada Corona",0
Jus Daun Pepaya Dapat Menyembuhkan DBD,1
Gangguan Pasokan Air Akibat Tercemar Limbah Domestik,1
Bermacam Cara agar Tangan Tak Sentuh Benda,0
Cerita Bos Baru Garuda Diminta Beres-beres oleh Erick Thohir,0
Tautan Hadiah Khusus Nasabah BPD Bali,1
Akun Facebook Mengatasnamakan Bupati dan Wakil Bupati Serdang Bedagai,1
Video Longsor Susulan Di Sukajaya Hari Ini 6 Januari 2020,1
Penculikan Terhadap Lima Kiai,1
Gelombang Tinggi Hanyutkan Ribuan Rumah di Provinsi Banten,1
Harga Emas Antam Betah di Rp 774.000/Gram,0
PSSI Butuh 150 Pemain Naturalisasi untuk Timnas Indonesia,1
Viral! Penemuan Lele Dumbo Nyasar Di Rumah Warga yang Banjir,0
Uji Coba Tilang e-CCTV di Kota Salatiga Mulai Tanggal 13 Januari 2020,1
RS Cikini Terendam Banjir,1
Bill Gates Soal Kematian George Floyd: Mengerikan,0
Presiden Prabowo Subianto Beri Dukungan ke Paslon Nomor Urut 1 di Pilkada Banten 2024,1
Novel Kedua Clarissa Goenawan Akan Rilis di Polandia hingga Rusia,0
Seorang Pria Meninggal Dunia Saat Salat Jumat di Masjid di Jaksel,0
Risiko Karantina Wilayah Menurut Pakar: Corona Gelombang Kedua Muncul,0
"Dipolisikan, Sukmawati: Saya Sudah Tua, Tolong Jangan Dizalimi",1
Akun Facebook Mengatasnamakan Pj Gubernur Sulawesi Selatan Bahtiar Baharuddin,1
"Pak Anies, Segini Nih Kerugian Jakarta Gara-gara Kemacetan",0
Pencarian Partisipan pada HUT Ke-79 RI di IKN,1
Ucapan Terima Kasih Xi Jinping ke Jokowi karena Kurangi Pengangguran di Tiongkok,1
"Bener-Bener Ada Penyusup di Aksi 21 22 Mei, Anda Pasti Tahu Dalangnya",1
Di Balik Keharmonisan Keluarga Dwi Sasono,0
Informasi Vaksinasi Covid-19 Massal di Royal Plaza Surabaya,1
"Abidzar Ziarah ke Makam Uje Bareng The Jeff, Ke Mana Umi Pipik?",0
"Galeri Foto Pose Kim Tae Ri Bersama Makanan, Aktris Cantik Film 'Space Sweepers'",0
"IDI Dorong Tes Corona Diperbanyak, Contohkan Rapid Screening di Korsel",0
Diskualifikasi 01 Ma'ruf Amin di 2 BUMN Melanggar UU Pemilu,1
Anies Ingin Jakarta Tak Lagi Jadi Kota Termacet,0
Mencari Dirut Baru TVRI,0
Video Istana Negara Rata Dengan Tanah Ternyata Sri Mulyani Temukan Dokumen Ini,1
Jusuf Kalla: Habib Rizieq Korban Kriminalisasi oleh Kepolisian,1
Jane Shalimar Koreksi Pengakuannya Sendiri soal Nikah di Tahun 2018,0
"Nyanyi di Pinggir Jalan Pakai Masker dan Kacamata, Via Vallen Tetap Dikenali",0
"Pemprov Sulsel Ajak Warga Kurangi Konsumsi Gula, Gubernur Minum Teh Tawar",0
Pesan Facebook Mengatasnamakan Plt Gubernur Aceh,1
Mahasiswa Trisakti Bergerak (Malam Gelora Trisakti),1
Kades di Bantul Meminta Dikirimkan Uang ataupun Transfer Pulsa,1
Konser Online BTS #BANGBANGCON Capai 50 Juta Jumlah Penonton,0
Bentley dan Lamborghini Hotman Paris Mangkrak Puluhan Hari Gegara Corona,0
Data Bahan Paparan Menko PMK Terkait Penanganan Banjir,1
Pencurian Form C1 di Medan Denai,1
"Seorang Wanita Ditusuk Usai Berkencan di Hotel Taman Sari, Pelaku Diburu",0
Akun Facebook Pj Bupati Barito Utara Muhlis,1
Fakta-fakta Luar Biasa tentang Kelelawar,0
Akun Instagram Mengatasnamakan Pelatih Persebaya Surabaya Aji Santoso,1
"Di Italia Ketika Gereja Dibuka Kembali, Hampir Semua Jemaatnya Sudah Meninggal Karena Covid-19",1
Bahlil Ungkap Ada BUMN Nunggak Bayar Subkontraktor 3 Tahun,0
Pembagian Donasi oleh Wali Kota Cilegon Melalui WhatsApp,1
Bingung Sholat Idul Fitri di Rumah Vs Masjid? Perhatikan 4 Hal Berikut,0
Bendungan Jatigede Indramayu Siaga 1,1
Masa-masa Jenuh Lifter Windy Cantika Aisah,0
Refleksi Imlek,0
Ular Raksasa Penyebab Gempa Bumi di Provinsi Sichuan,1
"Positif Corona di Sumut Bertambah Jadi 225 Kasus, Sumbar 409",0
"Video Ayah Mertua Walikota Solo Gibran Rakabuming Raka ""Pulanglah Kau Tak Berguna""",1
Bupati Boven Digoel Tewas Usai Berzinah,1
Jokowi Janji Permudah Investasi Data Center Microsoft di RI,0
Arief Budiman: Saya Siap di Kutuk Menjadi Batu Jika KPU Curang,1
Apakah Ini Jembatan Tercantik di Negeri Sakura?,0
Isi Surat Bantahan Pablo Benua soal Isu Cerai dengan Rey Utami,0
Jenazah Pria Ini Bermuka Gosong Dan Terus Dililit Ular Besar Hingga Dimakamkan,1
Akun Facebook Mengatasnamakan Pj. Bupati Bolaang Mongondow,1
Oknum Guru di Kabupaten Buleleng Lecehkan Siswanya,1
"Viral Gadis ABG di Makassar Pelesetkan Doa Buka Puasa, Polisi Turun Tangan",0
Pemerintah  Italia Meminta Dibacakan Al-Qur’an Dan Doa Untuk Melawan Corona,1
"Cegah Penularan Virus, Ini Etika Batuk yang Perlu Diperhatikan",0
MoU Pemerintah Lenfin-Tiongkok dengan Pemkab Serang untuk Pengiriman TKA dan Mempersulit Perizinan Klinik,1
Modus Penipuan Mengatasnamakan Bea Cukai,1
Lucinta Luna Berharap Rehabilitasi: Aku Ingin Sembuh,0
Foto Orang Sedang Menggendong Tuyul di Bekas Bangunan Terbakar,1
Momen Seru Kakek dan Nenek Cicip Dalgona dan Pizza Pertama Kali,0
Saat Jokowi Akui Stok Pangan Defisit,0
Undian Berhadiah Perayaan Ulang Tahun ke-75 Garuda Indonesia,1
Bocor! Penampilan Batman dari Lokasi Syuting di Skotlandia,0
"Kesempatan Terakhir untuk Dapat Tiket Gratis 'Disney on Ice', Yuk Ikutan!",0
Mendapatkan Arus Listrik dengan Menggunakan Korek Api Listrik,1
"India Lockdown, Satwa Liar Keluyuran di Jalan Cari Makan",0
"Video: Tampil Lagi Usai Ashraf Meninggal, BCL Menangis di Panggung",0
Instagram Coba Fitur Anti-FOMO,0
Cahaya Aneh di Langit Kejutkan Warga Australia,0
Berendam di Air Panas Sambil Nikmati Keindahan Alam Flores,0
Siapkah Indonesia Gelar Konser Musik di Masa Normal Baru?,0
Surat Terbuka Ahli Waris Makam yang Diurug Pemkot Semarang,1
"Salat Jumat Pertama Masa PSBB Transisi, DMI DKI: Sesuai Protokol Kesehatan",0
"Andrea Dian Positif Corona, Nirina Zubir: Kamu Wanita Hebat dan Kuat!",0
Ini Alasan Face Shield Jadi Primadona di Masa New Normal,0
Surat Seleksi Sekolah Prioritas,1
Demonstran Bakar Area Sekitar Summarecon Bekasi,1
"Rossi Fokus Persiapan MotoGP 2020, Masa Depan Nanti Dulu",0
"Senang Gowes, Ibnu Jamil Khawatir Begal Sepeda",0
"Di Beijing, Kalau Mau Check-in Hotel Wajib Setor Tes Corona",0
Harimau Liar Sumatera Terjerat di Area Konsesi HTI di Riau,0
"Forum Pendiri PD Ragukan Legalitas AHY Ketum, PD: Mereka Bukan Pengurus",0
Angkatan Laut AS Diam-diam Simpan Video Penampakan UFO,0
Postingan Anak yang Dibuang Orang Tuanya dengan Surat,1
Pengamat Dukung Kenaikan Ambang Batas Parlemen: Sederhanakan Jumlah Parpol,0
Bapak-Anak Pengeroyok Pria di Medan karena Saling Ejek di Medsos Ditangkap,0
Pemerintah Jepang Memutuskan Untuk Membuang Semua Oven Microwave,1
Nama Presiden Jokowi Tidak Disebut dalam Pelantikan DPR RI 2024-2029,1
Tautan Bansos untuk Pekerja Migran dengan Syarat ID Paspor,1
"Sebuah Masjid di Solo Dibobol Orang, Al Qur’an Diobrak-Abrik dan Dirobek",1
Indra Kenz Dibebaskan dan Semua Aset Investasi Bodongnya Dikembalikan,1
825 TKA Cina Operator Kereta Cepat Jakarta-Bandung Ikut Pemilihan Umum Presiden 2024,1
"Siapa Sangka, di Korea Industri eSport 11 Kali Lipat dari K-Pop",0
"Hina Polisi Saat Dibubarkan Cegah Corona, 7 Remaja di Makassar Diamankan",0
Ini Pernyataan Nurhayati Monoarfa soal Pembatasan Motor yang Picu Demo Ojol,0
"Diduga Bocor, Kapal Angkut 83 Penumpang Nyaris Tenggelam di Maluku",0
"Ortu Positif Corona, Mahasiswi Unsri Asal Belanda Dinyatakan Negatif",0
"Pertama Kali Setelah 8 Tahun, Cinta Laura Lebaran Bareng Orang Tua",0
"Nangis Saat Keguguran, Apakah Nagita Slavina Trauma?",0
Puluhan Warga Berselawat di Gunung Lapindo,1
Akun WhatsApp Mengatasnamakan Kabid Humas Polda Bali,1
Tautan Pendaftaran BLT UMKM dengan Nomor Telegram,1
"Sensus Penduduk Online Berakhir Besok, Catat Ini Cara Mengisinya",0
Surat Panggilan Kerja PT. Waskita Karya (Persero) Tbk pada 06-07 September 2019,1
Ini Negara Pertama di Eropa yang Diklaim Bebas Corona,0
"Cegah Corona, Ini Pantangan saat Pakai Sarung Tangan Sekali Pakai",0
"Detiknews: ""Kongres PDIP Untungkan PSK""",1
Ma'ruf Amin Tandatangani Dana Haji untuk Proyek Infrastruktur,1
3 Buku Biografi Kobe Bryant,0
Syarat dari Buruh Supaya Besok Nggak Demo,0
"Tio Pakusadewo Ditangkap karena Narkoba, Keluarga Cari Kebenaran ke Polda",0
"Masih Ada yang Nggak Tahu Lagi Ada Wabah Corona di Dunia, Siapa Dia?",0
"Stasiun Sudirman-Kemayoran Banjir, Perjalanan KA Alami Gangguan",0
KPK OTT Anies Baswedan,1
Laode Syarif: Seluruh Kasus di KPK Berawal dari Konflik Kepentingan,0
Buntu! Raisa Ngaku Susah Ciptain Lagu selama #dirumahaja,0
Tips Biar Tagihan Listrik Tak Bengkak saat WFH,0
Chadwick Boseman Tewas Dibunuh dengan Racun,1
"Satu Keluarga Kena Corona, Tinggal di Bintaro Sektor 2",1
"Cegah Corona, Gubernur Bali Larang Pelaksanaan Pawai Ogoh-ogoh",0
Poster Festival Lelang Tahunan Mengatasnamakan DJKN,1
Akun Facebook Bupati Mempawah Meminta Sumbangan,1
Akun WhatsApp Mengatasnamakan Pj Bupati Landak,1
Boros! Jovial da Lopez Pernah Beli Sepatu Rp 16 Juta,0
"Modifikasi Sultan, Oprek Vario 150 Habis Rp 50 Juta!",0
Aturan Baru Facebook yang Bebas Menggunakan Postingan Pemilik Akun,1
"Heboh Virus Corona Wuhan, Pasar Ini Jual Koala dan Tikus untuk Dimakan",0
Tes Swab Covid-19 adalah Vaksinasi yang Terselubung,1
SBY Lukis Pesawat Merah Putih Melintasi Gedung Mangkrak,1
Video saat Polisi Prancis Tutup Masjid atas Perintah Presiden Macron,1
Virus Corona Mengancam Olimpiade Tokyo 2020,0
Lowongan Kerja Jalur Khusus Pegawai Tetap pada 44 BUMN,1
Akun Instagram dan Facebook Mengatasnamakan Menteri PUPR Basuki Hadimuljono,1
"Ribuan Orang Terjebak di Kapal Grand Princess karena Corona, Termasuk 57 WNI",0
FDA Amerika Serikat Menolak Suntikan Booster Vaksinasi Pfizer karena Berpotensi Menyebabkan Infeksi pada Hati,1
Survei Indikator: 81% Responden Nilai Kondisi Ekonomi RI Saat Ini Buruk,0
